# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,
#,,,,,
#,,,,,
# User preference: *,,,,,
#,,,,,
# COLUMN pl_name:        Planet Name,,,,,
# COLUMN sy_snum:        Number of Stars,,,,,
# COLUMN sy_pnum:        Number of Planets,,,,,
# COLUMN discoverymethod: Discovery Method,,,,,
# COLUMN disc_year:      Discovery Year,,,,,
# COLUMN releasedate:    Release Date,,,,,
#,,,,,
pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,releasedate
Kepler-32 f,1,5,Transit,2012,16/04/2025
Kepler-32 f,1,5,Transit,2012,21/11/2014
Kepler-32 f,1,5,Transit,2012,25/09/2018
Kepler-32 f,1,5,Transit,2012,24/03/2016
Kepler-32 f,1,5,Transit,2012,28/10/2013
Kepler-32 f,1,5,Transit,2012,19/11/2015
Kepler-32 f,1,5,Transit,2012,17/07/2025
Kepler-32 f,1,5,Transit,2012,25/08/2015
Kepler-320 b,1,2,Transit,2014,18/11/2014
Kepler-320 b,1,2,Transit,2014,25/09/2018
Kepler-320 b,1,2,Transit,2014,05/12/2024
Kepler-320 b,1,2,Transit,2014,25/08/2015
Kepler-320 b,1,2,Transit,2014,08/05/2017
Kepler-320 b,1,2,Transit,2014,21/11/2014
Kepler-320 b,1,2,Transit,2014,10/05/2016
Kepler-320 b,1,2,Transit,2014,06/09/2018
Kepler-320 b,1,2,Transit,2014,14/05/2014
Kepler-320 c,1,2,Transit,2014,25/09/2018
Kepler-320 c,1,2,Transit,2014,06/09/2018
Kepler-320 c,1,2,Transit,2014,05/12/2024
Kepler-320 c,1,2,Transit,2014,08/05/2017
Kepler-320 c,1,2,Transit,2014,21/11/2014
Kepler-320 c,1,2,Transit,2014,25/08/2015
Kepler-320 c,1,2,Transit,2014,14/05/2014
Kepler-320 c,1,2,Transit,2014,28/07/2016
Kepler-320 c,1,2,Transit,2014,10/05/2016
Kepler-320 c,1,2,Transit,2014,18/11/2014
Kepler-321 b,1,2,Transit,2014,28/07/2016
Kepler-321 b,1,2,Transit,2014,18/11/2014
Kepler-321 b,1,2,Transit,2014,25/08/2015
Kepler-321 b,1,2,Transit,2014,14/05/2014
Kepler-321 b,1,2,Transit,2014,06/09/2018
Kepler-321 b,1,2,Transit,2014,05/12/2024
Kepler-321 b,1,2,Transit,2014,25/09/2018
Kepler-321 b,1,2,Transit,2014,28/10/2013
Kepler-321 b,1,2,Transit,2014,21/11/2014
Kepler-321 b,1,2,Transit,2014,10/05/2016
Kepler-321 b,1,2,Transit,2014,08/05/2017
Kepler-321 b,1,2,Transit,2014,18/04/2019
Kepler-321 c,1,2,Transit,2014,18/11/2014
Kepler-321 c,1,2,Transit,2014,25/09/2018
Kepler-321 c,1,2,Transit,2014,06/09/2018
Kepler-321 c,1,2,Transit,2014,05/12/2024
Kepler-321 c,1,2,Transit,2014,28/07/2016
Kepler-321 c,1,2,Transit,2014,10/05/2016
Kepler-321 c,1,2,Transit,2014,25/08/2015
Kepler-321 c,1,2,Transit,2014,08/05/2017
Kepler-321 c,1,2,Transit,2014,18/04/2019
Kepler-321 c,1,2,Transit,2014,14/05/2014
Kepler-321 c,1,2,Transit,2014,28/10/2013
Kepler-321 c,1,2,Transit,2014,21/11/2014
Kepler-322 b,1,2,Transit,2014,18/11/2014
Kepler-322 b,1,2,Transit,2014,28/10/2013
Kepler-322 b,1,2,Transit,2014,18/04/2019
Kepler-322 b,1,2,Transit,2014,25/09/2018
Kepler-322 b,1,2,Transit,2014,08/05/2017
Kepler-322 b,1,2,Transit,2014,05/12/2024
Kepler-322 b,1,2,Transit,2014,21/11/2014
Kepler-322 b,1,2,Transit,2014,25/08/2015
Kepler-322 b,1,2,Transit,2014,10/05/2016
Kepler-322 b,1,2,Transit,2014,06/09/2018
Kepler-322 b,1,2,Transit,2014,14/05/2014
Kepler-322 c,1,2,Transit,2014,10/05/2016
Kepler-322 c,1,2,Transit,2014,06/09/2018
Kepler-322 c,1,2,Transit,2014,14/05/2014
Kepler-322 c,1,2,Transit,2014,21/11/2014
Kepler-322 c,1,2,Transit,2014,05/12/2024
Kepler-322 c,1,2,Transit,2014,08/05/2017
Kepler-322 c,1,2,Transit,2014,25/08/2015
Kepler-322 c,1,2,Transit,2014,18/11/2014
Kepler-322 c,1,2,Transit,2014,28/07/2016
Kepler-322 c,1,2,Transit,2014,18/04/2019
Kepler-322 c,1,2,Transit,2014,28/10/2013
Kepler-322 c,1,2,Transit,2014,25/09/2018
Kepler-323 b,1,2,Transit,2014,28/07/2016
Kepler-323 b,1,2,Transit,2014,08/05/2017
Kepler-323 b,1,2,Transit,2014,06/09/2018
Kepler-323 b,1,2,Transit,2014,28/10/2013
Kepler-323 b,1,2,Transit,2014,25/08/2015
Kepler-323 b,1,2,Transit,2014,05/12/2024
Kepler-323 b,1,2,Transit,2014,21/11/2014
Kepler-323 b,1,2,Transit,2014,10/05/2016
Kepler-323 b,1,2,Transit,2014,28/05/2014
Kepler-323 b,1,2,Transit,2014,14/05/2014
Kepler-323 b,1,2,Transit,2014,18/11/2014
Kepler-323 b,1,2,Transit,2014,25/09/2018
Kepler-323 b,1,2,Transit,2014,17/04/2023
Kepler-323 c,1,2,Transit,2014,21/11/2014
Kepler-323 c,1,2,Transit,2014,18/11/2014
Kepler-323 c,1,2,Transit,2014,28/07/2016
Kepler-323 c,1,2,Transit,2014,10/05/2016
Kepler-323 c,1,2,Transit,2014,06/09/2018
Kepler-323 c,1,2,Transit,2014,17/04/2023
Kepler-323 c,1,2,Transit,2014,25/08/2015
Kepler-323 c,1,2,Transit,2014,28/05/2014
Kepler-323 c,1,2,Transit,2014,28/10/2013
Kepler-323 c,1,2,Transit,2014,08/05/2017
Kepler-323 c,1,2,Transit,2014,18/04/2019
Kepler-323 c,1,2,Transit,2014,25/09/2018
Kepler-323 c,1,2,Transit,2014,14/05/2014
Kepler-323 c,1,2,Transit,2014,05/12/2024
Kepler-324 b,1,4,Transit,2014,25/08/2015
Kepler-324 b,1,4,Transit,2014,18/11/2014
Kepler-324 b,1,4,Transit,2014,25/09/2018
Kepler-324 b,1,4,Transit,2014,08/05/2017
Kepler-324 b,1,4,Transit,2014,10/05/2016
Kepler-324 b,1,4,Transit,2014,16/04/2025
Kepler-324 b,1,4,Transit,2014,18/04/2019
Kepler-324 b,1,4,Transit,2014,14/05/2014
Kepler-324 b,1,4,Transit,2014,05/12/2024
Kepler-324 b,1,4,Transit,2014,06/09/2018
Kepler-324 b,1,4,Transit,2014,28/10/2013
Kepler-324 b,1,4,Transit,2014,21/11/2014
Kepler-324 c,1,4,Transit,2014,28/10/2013
Kepler-324 c,1,4,Transit,2014,28/07/2016
Kepler-324 c,1,4,Transit,2014,05/12/2024
Kepler-324 c,1,4,Transit,2014,14/05/2014
Kepler-324 c,1,4,Transit,2014,10/05/2016
Kepler-324 c,1,4,Transit,2014,08/05/2017
Kepler-324 c,1,4,Transit,2014,16/04/2025
Kepler-324 c,1,4,Transit,2014,21/11/2014
Kepler-324 c,1,4,Transit,2014,18/11/2014
Kepler-324 c,1,4,Transit,2014,25/09/2018
Kepler-324 c,1,4,Transit,2014,06/09/2018
Kepler-324 c,1,4,Transit,2014,25/08/2015
Kepler-324 e,1,4,Transit,2021,28/10/2013
Kepler-324 e,1,4,Transit,2021,25/09/2018
Kepler-324 e,1,4,Transit,2021,21/11/2014
Kepler-324 e,1,4,Transit,2021,05/12/2021
Kepler-324 e,1,4,Transit,2021,25/08/2015
Kepler-324 e,1,4,Transit,2021,28/07/2016
Kepler-324 e,1,4,Transit,2021,18/11/2014
Kepler-324 e,1,4,Transit,2021,08/05/2017
Kepler-324 e,1,4,Transit,2021,16/04/2025
Kepler-324 e,1,4,Transit,2021,05/12/2024
Kepler-325 b,1,3,Transit,2014,10/05/2016
Kepler-325 b,1,3,Transit,2014,25/09/2018
Kepler-325 b,1,3,Transit,2014,14/05/2014
Kepler-325 b,1,3,Transit,2014,06/09/2018
Kepler-325 b,1,3,Transit,2014,21/11/2014
Kepler-325 b,1,3,Transit,2014,28/07/2016
Kepler-325 b,1,3,Transit,2014,25/08/2015
Kepler-325 b,1,3,Transit,2014,18/11/2014
Kepler-325 b,1,3,Transit,2014,05/12/2024
Kepler-325 b,1,3,Transit,2014,28/10/2013
Kepler-325 b,1,3,Transit,2014,08/05/2017
Kepler-325 b,1,3,Transit,2014,18/04/2019
Kepler-325 c,1,3,Transit,2014,28/10/2013
Kepler-325 c,1,3,Transit,2014,25/09/2018
Kepler-325 c,1,3,Transit,2014,28/07/2016
Kepler-325 c,1,3,Transit,2014,08/05/2017
Kepler-325 c,1,3,Transit,2014,10/05/2016
Kepler-325 c,1,3,Transit,2014,05/12/2024
Kepler-325 c,1,3,Transit,2014,18/11/2014
Kepler-325 c,1,3,Transit,2014,25/08/2015
Kepler-325 c,1,3,Transit,2014,14/05/2014
Kepler-325 c,1,3,Transit,2014,18/04/2019
Kepler-325 c,1,3,Transit,2014,06/09/2018
Kepler-325 c,1,3,Transit,2014,21/11/2014
Kepler-325 d,1,3,Transit,2014,10/05/2016
Kepler-325 d,1,3,Transit,2014,06/09/2018
Kepler-325 d,1,3,Transit,2014,28/10/2013
Kepler-325 d,1,3,Transit,2014,25/08/2015
Kepler-325 d,1,3,Transit,2014,28/07/2016
Kepler-325 d,1,3,Transit,2014,18/04/2019
Kepler-325 d,1,3,Transit,2014,05/12/2024
Kepler-325 d,1,3,Transit,2014,08/05/2017
Kepler-325 d,1,3,Transit,2014,14/05/2014
Kepler-325 d,1,3,Transit,2014,18/11/2014
Kepler-325 d,1,3,Transit,2014,25/09/2018
Kepler-325 d,1,3,Transit,2014,21/11/2014
Kepler-326 b,1,3,Transit,2014,28/10/2013
Kepler-326 b,1,3,Transit,2014,28/07/2016
Kepler-326 b,1,3,Transit,2014,25/09/2018
Kepler-326 b,1,3,Transit,2014,08/05/2017
Kepler-326 b,1,3,Transit,2014,10/05/2016
Kepler-326 b,1,3,Transit,2014,05/12/2024
Kepler-326 b,1,3,Transit,2014,28/05/2014
Kepler-326 b,1,3,Transit,2014,25/08/2015
Kepler-326 b,1,3,Transit,2014,21/11/2014
Kepler-326 b,1,3,Transit,2014,14/05/2014
Kepler-326 b,1,3,Transit,2014,18/04/2019
Kepler-326 b,1,3,Transit,2014,06/09/2018
Kepler-326 b,1,3,Transit,2014,18/11/2014
Kepler-326 c,1,3,Transit,2014,28/10/2013
Kepler-326 c,1,3,Transit,2014,18/04/2019
Kepler-326 c,1,3,Transit,2014,18/11/2014
Kepler-326 c,1,3,Transit,2014,14/05/2014
Kepler-326 c,1,3,Transit,2014,06/09/2018
Kepler-326 c,1,3,Transit,2014,05/12/2024
Kepler-326 c,1,3,Transit,2014,25/08/2015
Kepler-326 c,1,3,Transit,2014,28/07/2016
Kepler-326 c,1,3,Transit,2014,21/11/2014
Kepler-326 c,1,3,Transit,2014,10/05/2016
Kepler-326 c,1,3,Transit,2014,25/09/2018
Kepler-326 c,1,3,Transit,2014,08/05/2017
Kepler-326 c,1,3,Transit,2014,28/05/2014
Kepler-326 d,1,3,Transit,2014,06/09/2018
Kepler-326 d,1,3,Transit,2014,21/11/2014
Kepler-326 d,1,3,Transit,2014,28/05/2014
Kepler-326 d,1,3,Transit,2014,18/11/2014
Kepler-326 d,1,3,Transit,2014,18/04/2019
Kepler-326 d,1,3,Transit,2014,08/05/2017
Kepler-326 d,1,3,Transit,2014,10/05/2016
Kepler-326 d,1,3,Transit,2014,25/09/2018
Kepler-326 d,1,3,Transit,2014,14/05/2014
Kepler-326 d,1,3,Transit,2014,28/10/2013
Kepler-326 d,1,3,Transit,2014,05/12/2024
Kepler-326 d,1,3,Transit,2014,28/07/2016
Kepler-326 d,1,3,Transit,2014,25/08/2015
Kepler-327 b,1,3,Transit,2014,14/05/2014
Kepler-327 b,1,3,Transit,2014,25/08/2015
Kepler-327 b,1,3,Transit,2014,28/10/2013
Kepler-327 b,1,3,Transit,2014,08/05/2017
Kepler-327 b,1,3,Transit,2014,25/09/2018
Kepler-327 b,1,3,Transit,2014,28/05/2014
Kepler-327 b,1,3,Transit,2014,10/05/2016
Kepler-327 b,1,3,Transit,2014,21/11/2014
Kepler-327 b,1,3,Transit,2014,28/07/2016
Kepler-327 b,1,3,Transit,2014,18/04/2019
Kepler-327 b,1,3,Transit,2014,06/09/2018
Kepler-327 b,1,3,Transit,2014,18/11/2014
Kepler-327 b,1,3,Transit,2014,11/02/2016
Kepler-327 b,1,3,Transit,2014,10/03/2016
Kepler-327 b,1,3,Transit,2014,17/07/2025
Kepler-327 b,1,3,Transit,2014,19/11/2015
Kepler-327 c,1,3,Transit,2014,21/11/2014
Kepler-327 c,1,3,Transit,2014,28/05/2014
Kepler-327 c,1,3,Transit,2014,06/09/2018
Kepler-327 c,1,3,Transit,2014,25/08/2015
Kepler-327 c,1,3,Transit,2014,10/03/2016
Kepler-327 c,1,3,Transit,2014,14/05/2014
Kepler-327 c,1,3,Transit,2014,17/07/2025
Kepler-327 c,1,3,Transit,2014,28/10/2013
Kepler-327 c,1,3,Transit,2014,18/04/2019
Kepler-327 c,1,3,Transit,2014,10/05/2016
Kepler-327 c,1,3,Transit,2014,11/02/2016
Kepler-327 c,1,3,Transit,2014,08/05/2017
Kepler-327 c,1,3,Transit,2014,19/11/2015
Kepler-327 c,1,3,Transit,2014,25/09/2018
Kepler-327 c,1,3,Transit,2014,18/11/2014
Kepler-327 c,1,3,Transit,2014,28/07/2016
Kepler-327 d,1,3,Transit,2014,10/03/2016
Kepler-327 d,1,3,Transit,2014,25/09/2018
Kepler-327 d,1,3,Transit,2014,28/07/2016
Kepler-327 d,1,3,Transit,2014,18/04/2019
Kepler-327 d,1,3,Transit,2014,10/05/2016
Kepler-327 d,1,3,Transit,2014,11/02/2016
Kepler-327 d,1,3,Transit,2014,25/08/2015
Kepler-327 d,1,3,Transit,2014,18/11/2014
Kepler-327 d,1,3,Transit,2014,17/07/2025
Kepler-327 d,1,3,Transit,2014,28/10/2013
Kepler-327 d,1,3,Transit,2014,21/11/2014
Kepler-327 d,1,3,Transit,2014,08/05/2017
Kepler-327 d,1,3,Transit,2014,06/09/2018
Kepler-327 d,1,3,Transit,2014,14/05/2014
Kepler-327 d,1,3,Transit,2014,19/11/2015
Kepler-328 b,1,2,Transit,2013,25/08/2015
Kepler-328 b,1,2,Transit,2013,10/05/2016
Kepler-328 b,1,2,Transit,2013,21/11/2014
Kepler-328 b,1,2,Transit,2013,06/09/2018
Kepler-328 b,1,2,Transit,2013,18/11/2014
Kepler-328 b,1,2,Transit,2013,16/04/2025
Kepler-328 b,1,2,Transit,2013,14/05/2014
Kepler-328 b,1,2,Transit,2013,25/09/2018
Kepler-328 b,1,2,Transit,2013,08/05/2017
Kepler-328 b,1,2,Transit,2013,28/07/2016
Kepler-328 c,1,2,Transit,2013,10/05/2016
Kepler-328 c,1,2,Transit,2013,25/08/2015
Kepler-328 c,1,2,Transit,2013,16/04/2025
Kepler-328 c,1,2,Transit,2013,18/11/2014
Kepler-328 c,1,2,Transit,2013,14/05/2014
Kepler-328 c,1,2,Transit,2013,25/09/2018
Kepler-328 c,1,2,Transit,2013,28/07/2016
Kepler-328 c,1,2,Transit,2013,08/05/2017
Kepler-328 c,1,2,Transit,2013,06/09/2018
Kepler-328 c,1,2,Transit,2013,28/10/2013
Kepler-328 c,1,2,Transit,2013,21/11/2014
Kepler-329 b,1,2,Transit,2014,08/05/2017
Kepler-329 b,1,2,Transit,2014,14/05/2014
Kepler-329 b,1,2,Transit,2014,11/02/2016
Kepler-329 b,1,2,Transit,2014,25/08/2015
Kepler-329 b,1,2,Transit,2014,18/11/2014
Kepler-329 b,1,2,Transit,2014,18/04/2019
Kepler-329 b,1,2,Transit,2014,21/11/2014
Kepler-329 b,1,2,Transit,2014,25/09/2018
Kepler-329 b,1,2,Transit,2014,28/10/2013
Kepler-329 b,1,2,Transit,2014,10/05/2016
Kepler-329 b,1,2,Transit,2014,06/09/2018
Kepler-329 c,1,2,Transit,2014,25/09/2018
Kepler-329 c,1,2,Transit,2014,28/07/2016
Kepler-329 c,1,2,Transit,2014,18/11/2014
Kepler-329 c,1,2,Transit,2014,14/05/2014
Kepler-329 c,1,2,Transit,2014,18/04/2019
Kepler-329 c,1,2,Transit,2014,08/05/2017
Kepler-329 c,1,2,Transit,2014,10/05/2016
Kepler-329 c,1,2,Transit,2014,06/09/2018
Kepler-329 c,1,2,Transit,2014,11/02/2016
Kepler-329 c,1,2,Transit,2014,25/08/2015
Kepler-329 c,1,2,Transit,2014,21/11/2014
Kepler-329 c,1,2,Transit,2014,28/10/2013
Kepler-33 b,1,5,Transit,2011,18/11/2014
Kepler-33 b,1,5,Transit,2011,04/10/2021
Kepler-33 b,1,5,Transit,2011,25/08/2015
Kepler-33 b,1,5,Transit,2011,25/09/2018
Kepler-33 b,1,5,Transit,2011,18/04/2019
Kepler-33 b,1,5,Transit,2011,08/05/2017
Kepler-33 b,1,5,Transit,2011,05/12/2024
Kepler-33 b,1,5,Transit,2011,28/10/2013
Kepler-33 b,1,5,Transit,2011,10/05/2016
Kepler-33 b,1,5,Transit,2011,21/11/2014
Kepler-33 b,1,5,Transit,2011,06/09/2018
Kepler-33 c,1,5,Transit,2011,06/09/2018
Kepler-33 c,1,5,Transit,2011,18/11/2014
Kepler-33 c,1,5,Transit,2011,08/05/2017
Kepler-33 c,1,5,Transit,2011,10/05/2016
Kepler-33 c,1,5,Transit,2011,15/09/2016
Kepler-33 c,1,5,Transit,2011,25/08/2015
Kepler-33 c,1,5,Transit,2011,04/10/2021
Kepler-33 c,1,5,Transit,2011,18/04/2019
Kepler-33 c,1,5,Transit,2011,21/11/2014
Kepler-33 c,1,5,Transit,2011,28/10/2013
Kepler-33 c,1,5,Transit,2011,05/12/2024
Kepler-33 c,1,5,Transit,2011,28/07/2016
Kepler-33 c,1,5,Transit,2011,25/09/2018
Kepler-33 d,1,5,Transit,2011,18/11/2014
Kepler-33 d,1,5,Transit,2011,25/08/2015
Kepler-33 d,1,5,Transit,2011,10/05/2016
Kepler-33 d,1,5,Transit,2011,15/09/2016
Kepler-33 d,1,5,Transit,2011,08/05/2017
Kepler-33 d,1,5,Transit,2011,05/12/2024
Kepler-33 d,1,5,Transit,2011,18/04/2019
Kepler-33 d,1,5,Transit,2011,28/07/2016
Kepler-33 d,1,5,Transit,2011,25/09/2018
Kepler-33 d,1,5,Transit,2011,21/11/2014
Kepler-33 d,1,5,Transit,2011,28/10/2013
Kepler-33 d,1,5,Transit,2011,21/06/2018
Kepler-33 d,1,5,Transit,2011,06/09/2018
Kepler-33 d,1,5,Transit,2011,28/05/2014
Kepler-33 d,1,5,Transit,2011,04/10/2021
Kepler-33 e,1,5,Transit,2011,28/05/2014
Kepler-33 e,1,5,Transit,2011,10/05/2016
Kepler-33 e,1,5,Transit,2011,04/10/2021
Kepler-33 e,1,5,Transit,2011,25/08/2015
Kepler-33 e,1,5,Transit,2011,08/05/2017
Kepler-33 e,1,5,Transit,2011,21/11/2014
Kepler-33 e,1,5,Transit,2011,06/09/2018
Kepler-33 e,1,5,Transit,2011,25/09/2018
Kepler-33 e,1,5,Transit,2011,21/06/2018
Kepler-33 e,1,5,Transit,2011,28/10/2013
Kepler-33 e,1,5,Transit,2011,15/09/2016
Kepler-33 e,1,5,Transit,2011,28/07/2016
Kepler-33 e,1,5,Transit,2011,05/12/2024
Kepler-33 e,1,5,Transit,2011,18/11/2014
Kepler-33 f,1,5,Transit,2011,28/07/2016
Kepler-33 f,1,5,Transit,2011,21/06/2018
Kepler-33 f,1,5,Transit,2011,25/09/2018
Kepler-33 f,1,5,Transit,2011,28/10/2013
Kepler-33 f,1,5,Transit,2011,10/05/2016
Kepler-33 f,1,5,Transit,2011,28/05/2014
Kepler-33 f,1,5,Transit,2011,06/09/2018
Kepler-33 f,1,5,Transit,2011,05/12/2024
Kepler-33 f,1,5,Transit,2011,08/05/2017
Kepler-33 f,1,5,Transit,2011,18/11/2014
Kepler-33 f,1,5,Transit,2011,25/08/2015
Kepler-33 f,1,5,Transit,2011,21/11/2014
Kepler-33 f,1,5,Transit,2011,15/09/2016
Kepler-33 f,1,5,Transit,2011,04/10/2021
Kepler-330 b,1,2,Transit,2014,25/09/2018
Kepler-330 b,1,2,Transit,2014,06/09/2018
Kepler-330 b,1,2,Transit,2014,18/11/2014
Kepler-330 b,1,2,Transit,2014,28/10/2013
Kepler-330 b,1,2,Transit,2014,21/11/2014
Kepler-330 b,1,2,Transit,2014,14/05/2014
Kepler-330 b,1,2,Transit,2014,05/12/2024
Kepler-330 b,1,2,Transit,2014,18/04/2019
Kepler-330 b,1,2,Transit,2014,08/05/2017
Kepler-330 b,1,2,Transit,2014,10/05/2016
Kepler-330 b,1,2,Transit,2014,25/08/2015
Kepler-330 c,1,2,Transit,2014,21/11/2014
Kepler-330 c,1,2,Transit,2014,25/08/2015
Kepler-330 c,1,2,Transit,2014,10/05/2016
Kepler-330 c,1,2,Transit,2014,18/11/2014
Kepler-330 c,1,2,Transit,2014,28/07/2016
Kepler-330 c,1,2,Transit,2014,14/05/2014
Kepler-330 c,1,2,Transit,2014,28/10/2013
Kepler-330 c,1,2,Transit,2014,08/05/2017
Kepler-330 c,1,2,Transit,2014,05/12/2024
Kepler-330 c,1,2,Transit,2014,18/04/2019
Kepler-330 c,1,2,Transit,2014,06/09/2018
Kepler-330 c,1,2,Transit,2014,25/09/2018
Kepler-331 b,1,3,Transit,2014,25/08/2015
Kepler-331 b,1,3,Transit,2014,18/04/2019
Kepler-331 b,1,3,Transit,2014,21/11/2014
Kepler-331 b,1,3,Transit,2014,14/05/2014
Kepler-331 b,1,3,Transit,2014,28/07/2016
Kepler-331 b,1,3,Transit,2014,18/11/2014
Kepler-331 b,1,3,Transit,2014,10/05/2016
Kepler-331 b,1,3,Transit,2014,28/10/2013
Kepler-331 b,1,3,Transit,2014,08/05/2017
Kepler-331 b,1,3,Transit,2014,25/09/2018
Kepler-331 b,1,3,Transit,2014,06/09/2018
Kepler-331 c,1,3,Transit,2014,06/09/2018
Kepler-331 c,1,3,Transit,2014,10/05/2016
Kepler-331 c,1,3,Transit,2014,18/04/2019
Kepler-331 c,1,3,Transit,2014,14/05/2014
Kepler-331 c,1,3,Transit,2014,08/05/2017
Kepler-331 c,1,3,Transit,2014,25/09/2018
Kepler-331 c,1,3,Transit,2014,25/08/2015
Kepler-331 c,1,3,Transit,2014,28/10/2013
Kepler-331 c,1,3,Transit,2014,21/11/2014
Kepler-331 c,1,3,Transit,2014,28/07/2016
Kepler-331 c,1,3,Transit,2014,18/11/2014
Kepler-331 d,1,3,Transit,2014,25/08/2015
Kepler-331 d,1,3,Transit,2014,14/05/2014
Kepler-331 d,1,3,Transit,2014,18/04/2019
Kepler-331 d,1,3,Transit,2014,28/10/2013
Kepler-331 d,1,3,Transit,2014,10/05/2016
Kepler-331 d,1,3,Transit,2014,08/05/2017
Kepler-331 d,1,3,Transit,2014,25/09/2018
Kepler-331 d,1,3,Transit,2014,06/09/2018
Kepler-331 d,1,3,Transit,2014,21/11/2014
Kepler-331 d,1,3,Transit,2014,28/07/2016
Kepler-331 d,1,3,Transit,2014,18/11/2014
Kepler-332 b,1,3,Transit,2014,25/08/2015
Kepler-332 b,1,3,Transit,2014,10/05/2016
Kepler-332 b,1,3,Transit,2014,28/07/2016
Kepler-332 b,1,3,Transit,2014,06/09/2018
Kepler-332 b,1,3,Transit,2014,18/11/2014
Kepler-332 b,1,3,Transit,2014,14/05/2014
Kepler-332 b,1,3,Transit,2014,18/04/2019
Kepler-332 b,1,3,Transit,2014,25/09/2018
Kepler-332 b,1,3,Transit,2014,28/10/2013
Kepler-332 b,1,3,Transit,2014,21/11/2014
Kepler-332 b,1,3,Transit,2014,05/12/2024
Kepler-332 b,1,3,Transit,2014,08/05/2017
Kepler-332 c,1,3,Transit,2014,18/04/2019
Kepler-332 c,1,3,Transit,2014,21/11/2014
Kepler-332 c,1,3,Transit,2014,18/11/2014
Kepler-332 c,1,3,Transit,2014,25/08/2015
Kepler-332 c,1,3,Transit,2014,08/05/2017
Kepler-332 c,1,3,Transit,2014,25/09/2018
Kepler-332 c,1,3,Transit,2014,06/09/2018
Kepler-332 c,1,3,Transit,2014,10/05/2016
Kepler-332 c,1,3,Transit,2014,14/05/2014
Kepler-332 c,1,3,Transit,2014,05/12/2024
Kepler-332 c,1,3,Transit,2014,28/07/2016
Kepler-332 d,1,3,Transit,2014,08/05/2017
Kepler-332 d,1,3,Transit,2014,28/07/2016
Kepler-332 d,1,3,Transit,2014,06/09/2018
Kepler-332 d,1,3,Transit,2014,25/08/2015
Kepler-332 d,1,3,Transit,2014,05/12/2024
Kepler-332 d,1,3,Transit,2014,18/11/2014
Kepler-332 d,1,3,Transit,2014,21/11/2014
Kepler-332 d,1,3,Transit,2014,14/05/2014
Kepler-332 d,1,3,Transit,2014,18/04/2019
Kepler-332 d,1,3,Transit,2014,10/05/2016
Kepler-332 d,1,3,Transit,2014,25/09/2018
Kepler-333 b,2,2,Transit,2014,06/09/2018
Kepler-333 b,2,2,Transit,2014,18/04/2019
Kepler-333 b,2,2,Transit,2014,28/10/2013
Kepler-333 b,2,2,Transit,2014,18/11/2014
Kepler-333 b,2,2,Transit,2014,28/05/2014
Kepler-333 b,2,2,Transit,2014,28/07/2016
Kepler-333 b,2,2,Transit,2014,10/05/2016
Kepler-333 b,2,2,Transit,2014,21/11/2014
Kepler-333 b,2,2,Transit,2014,25/09/2018
Kepler-333 b,2,2,Transit,2014,08/05/2017
Kepler-333 b,2,2,Transit,2014,11/02/2016
Kepler-333 b,2,2,Transit,2014,25/08/2015
Kepler-333 b,2,2,Transit,2014,14/05/2014
Kepler-333 c,2,2,Transit,2014,18/11/2014
Kepler-333 c,2,2,Transit,2014,10/05/2016
Kepler-333 c,2,2,Transit,2014,06/09/2018
Kepler-333 c,2,2,Transit,2014,28/10/2013
Kepler-333 c,2,2,Transit,2014,08/05/2017
Kepler-333 c,2,2,Transit,2014,14/05/2014
Kepler-333 c,2,2,Transit,2014,18/04/2019
Kepler-333 c,2,2,Transit,2014,25/08/2015
Kepler-333 c,2,2,Transit,2014,21/11/2014
Kepler-333 c,2,2,Transit,2014,28/05/2014
Kepler-333 c,2,2,Transit,2014,25/09/2018
Kepler-333 c,2,2,Transit,2014,28/07/2016
Kepler-333 c,2,2,Transit,2014,11/02/2016
Kepler-334 b,1,3,Transit,2014,05/12/2024
Kepler-334 b,1,3,Transit,2014,18/04/2019
Kepler-334 b,1,3,Transit,2014,08/05/2017
Kepler-334 b,1,3,Transit,2014,10/05/2016
Kepler-334 b,1,3,Transit,2014,25/08/2015
Kepler-334 b,1,3,Transit,2014,28/10/2013
Kepler-334 b,1,3,Transit,2014,21/02/2024
Kepler-334 b,1,3,Transit,2014,25/09/2018
Kepler-334 b,1,3,Transit,2014,06/09/2018
Kepler-334 b,1,3,Transit,2014,28/07/2016
Kepler-334 b,1,3,Transit,2014,14/05/2014
Kepler-334 b,1,3,Transit,2014,18/11/2014
Kepler-334 b,1,3,Transit,2014,21/11/2014
Kepler-334 c,1,3,Transit,2014,05/12/2024
Kepler-334 c,1,3,Transit,2014,21/11/2014
Kepler-334 c,1,3,Transit,2014,28/10/2013
Kepler-334 c,1,3,Transit,2014,25/08/2015
Kepler-334 c,1,3,Transit,2014,18/04/2019
Kepler-334 c,1,3,Transit,2014,10/05/2016
Kepler-334 c,1,3,Transit,2014,06/09/2018
Kepler-334 c,1,3,Transit,2014,18/11/2014
Kepler-334 c,1,3,Transit,2014,08/05/2017
Kepler-334 c,1,3,Transit,2014,28/07/2016
Kepler-334 c,1,3,Transit,2014,25/09/2018
